,user_id,item_id,rating
7849,User6178,Manhattan,4
7850,User9913,Zombie,3
7851,User3265,Tequila Martini,4
7852,User18061,Mockingbird,4
7853,User11460,Silk Stockings,5
7854,User13869,Brave Bull,4
7855,User4734,Silk Stockings,5
7856,User19559,French Connection,4
7857,User16562,Dirty Mother,4
7858,User1713,Mai-Tai,5
7859,User12166,Brooklyn,5
7860,User18348,Margarita,4
7861,User12088,Martini Sweet,5
7862,User18716,Zombie,5
7863,User15994,Negroni,3
7864,User3289,Long Island Ice Tea,4
7865,User9710,Brave Bull,3
7866,User5996,Chi-Chi,1
7867,User9435,Brooklyn,3
7868,User7272,Martini,4
7869,User11072,Cosmopolitan,3
7870,User13596,Mockingbird,5
7871,User10526,Tequila Sunrise,3
7872,User11013,Havana Beach,1
7873,User16792,Imperial Fizz,1
7874,User15115,Singapore Sling,2
7875,User11517,Cuba Libre,4
7876,User18280,Singapore Sling,4
7877,User18843,Old Fashioned,1
7878,User11273,French Connection,5
7879,User2132,Mojito,4
7880,User13644,Mojito,5
7881,User12949,Mockingbird,1
7882,User3276,Godfather,1
7883,User13060,Horse’s Neck,3
7884,User8580,Mojito,5
7885,User7697,Long Island Ice Tea,4
7886,User5632,Manhattan,3
7887,User15661,Harvard Cooler,3
7888,User4846,Havana Beach,5
7889,User5235,Manhattan,1
7890,User9458,Chi-Chi,3
7891,User7904,Cuba Libre,1
7892,User11142,Old Fashioned,4
7893,User18268,John Collins,4
7894,User16400,Screwdriver,3
7895,User13493,Vodka Gimlet,5
7896,User2927,Tequila Martini,2
7897,User5459,Martini,1
7898,User4355,Gin & Tonic,3
7899,User8295,Earthquake,1
7900,User5183,French Connection,5
7901,User17234,Black Russian,5
7902,User18172,Tom Collins,5
7903,User19855,Sex on the Beach,3
7904,User11277,Brave Bull,3
7905,User18734,Stinger,2
7906,User11699,Miami Beach,4
7907,User11220,Silk Stockings,5
7908,User3073,Chi-Chi,5
7909,User9624,Havana Beach,3
7910,User17092,Sex on the Beach,1
7911,User5392,Bloody Mary,3
7912,User14280,EL Diablo,4
7913,User7803,EL Diablo,4
7914,User369,Imperial Fizz,5
7915,User18822,Earthquake,5
7916,User1054,Silk Stockings,4
7917,User15159,Stinger,5
7918,User6866,Gin & Tonic,2
7919,User13304,Mockingbird,3
7920,User4926,Tequila Martini,1
7921,User11050,John Collins,2
7922,User14673,Brooklyn,4
7923,User18005,EL Diablo,1
7924,User17710,Horse’s Neck,4
7925,User9535,Singapore Sling,3
7926,User18952,Earthquake,4
7927,User310,Martini Sweet,5
7928,User2699,Havana Beach,2
7929,User4601,Chi-Chi,1
7930,User10717,Chi-Chi,1
7931,User17559,Bloody Mary,2
7932,User19781,Long Island Ice Tea,5
7933,User8402,Godfather,1
7934,User4639,Gin & Tonic,1
7935,User11078,Tequila Sunset,5
7936,User15441,Harvard Cooler,1
7937,User6014,Brooklyn,1
7938,User3763,Harvard Cooler,2
7939,User15661,Harvard Cooler,3
7940,User4846,Havana Beach,5
7941,User18588,Brooklyn,4
7942,User871,Gin Fizz,3
7943,User1698,Sex on the Beach,1
7944,User12761,Vodka Gimlet,4
7945,User4459,Old Fashioned,4
7946,User5861,Zombie,3
7947,User2206,Dirty Mother,5
7948,User10861,Mai-Tai,3
7949,User1000,Silk Stockings,2
7950,User12661,Black Russian,2
7951,User8645,Cosmopolitan,5
7952,User13519,Black Russian,4
7953,User4269,Margarita,2
7954,User18529,Mai-Tai,4
7955,User4452,Brave Bull,1
7956,User9068,Margarita,1
7957,User17284,Cosmopolitan,4
7958,User14879,Miami Beach,3
7959,User8655,Miami Beach,5
7960,User13489,Gin & Tonic,2
7961,User11241,Mai-Tai,5
7962,User8280,Dirty Mother,5
7963,User6999,Sidecar,1
7964,User15452,Blue Hawaii,1
7965,User14130,Tequila Martini,4
7966,User14501,Havana Beach,3
7967,User7600,New York,4
7968,User4949,Imperial Fizz,3
7969,User16958,Zombie,4
7970,User256,Blue Hawaii,1
7971,User6329,Tom Collins,2
7972,User5730,Cuba Libre,2
7973,User17198,Mai-Tai,2
7974,User12505,Tequila Sunset,2
7975,User4194,Salty Dog,5
7976,User18615,Havana Beach,2
7977,User1149,EL Diablo,5
7978,User5197,Chi-Chi,4
7979,User2211,John Collins,5
7980,User617,Black Russian,3
7981,User4336,Brave Bull,2
7982,User3405,Salty Dog,2
7983,User9803,Brooklyn,3
7984,User9115,Gin & Tonic,2
7985,User15749,Margarita,5
7986,User14673,Havana Beach,3
7987,User15871,Godfather,2
7988,User3894,Stinger,2
7989,User17735,John Collins,1
7990,User11677,Gin Fizz,2
7991,User129,Horse’s Neck,5
7992,User3870,Sex on the Beach,1
7993,User8560,Godfather,3
7994,User212,Sex on the Beach,3
7995,User1823,Black Russian,5
7996,User3305,Martini,2
7997,User2329,Tequila Sunset,3
7998,User402,Tom Collins,1
7999,User3903,Vodka & Tonic,2
8000,User18878,Black Russian,5
8001,User19147,French Connection,1
8002,User17969,Harvard Cooler,5
8003,User13392,Negroni,3
8004,User1635,Sex on the Beach,3
8005,User10811,Brooklyn,4
8006,User17216,French Connection,1
8007,User1382,Miami Beach,4
8008,User6703,Gin Fizz,3
8009,User2994,Gin Fizz,3
8010,User14127,Tequila Sunrise,5
8011,User7362,Tequila Sunset,5
8012,User4979,Mai-Tai,5
8013,User12294,Stinger,3
8014,User7427,Tom Collins,3
8015,User7896,Martini,5
8016,User18066,Horse’s Neck,3
8017,User12753,Martini,1
8018,User855,Martini,4
8019,User2013,Black Russian,5
8020,User5619,Long Island Ice Tea,5
8021,User8898,Dirty Mother,2
8022,User4969,Horse’s Neck,5
8023,User10266,Miami Beach,2
8024,User19672,Gin & Tonic,1
8025,User6418,Stinger,4
8026,User17686,John Collins,3
8027,User1327,Brooklyn,1
8028,User9321,New York,3
8029,User8983,Havana Beach,3
8030,User17162,Stinger,2
8031,User11478,Harvard Cooler,5
8032,User1791,Mockingbird,1
8033,User13646,Old Fashioned,1
8034,User3314,Screwdriver,5
8035,User6208,Vodka & Tonic,5
8036,User11314,Gin & Tonic,2
8037,User10388,Mockingbird,2
8038,User7633,Earthquake,4
8039,User9040,Cuba Libre,1
8040,User18867,Blue Hawaii,3
8041,User2136,Horse’s Neck,2
8042,User16877,Gin & Tonic,2
8043,User9038,Dirty Mother,2
8044,User17658,Brave Bull,2
8045,User11322,Mai-Tai,2
8046,User7821,Long Island Ice Tea,3
8047,User5619,Long Island Ice Tea,5
8048,User1010,Mai-Tai,2
8049,User3099,Miami Beach,1
8050,User12491,John Collins,4
8051,User13045,Tequila Sunset,1
8052,User2097,Moscow Mule,4
8053,User1199,Havana Beach,5
8054,User11891,Horse’s Neck,5
8055,User16015,Zombie,2
8056,User16981,Tom Collins,3
8057,User1140,Miami Beach,2
8058,User5415,Moscow Mule,4
8059,User4711,Margarita,4
8060,User16691,Gin & Tonic,5
8061,User289,Martini Sweet,1
8062,User14471,Horse’s Neck,4
8063,User7510,Tom Collins,1
8064,User19338,Long Island Ice Tea,3
8065,User8623,Cuba Libre,3
8066,User3064,Brooklyn,4
8067,User6365,French Connection,3
8068,User11998,New York,3
8069,User6436,Godfather,4
8070,User2565,Long Island Ice Tea,5
8071,User19498,Silk Stockings,5
8072,User1610,Singapore Sling,2
8073,User1507,Gin Fizz,2
8074,User13320,EL Diablo,4
8075,User15622,Salty Dog,3
8076,User933,Vodka Gimlet,5
8077,User14607,Chi-Chi,3
8078,User2164,Tom Collins,1
8079,User17828,Chi-Chi,2
8080,User18484,Stinger,1
8081,User19843,Bloody Mary,5
8082,User1118,Manhattan,2
8083,User16234,Manhattan,3
8084,User16905,Black Russian,2
8085,User3789,New York,5
8086,User5813,John Collins,4
8087,User19429,Imperial Fizz,1
8088,User13751,Miami Beach,4
8089,User12903,Bloody Mary,3
8090,User505,Imperial Fizz,2
8091,User10655,Gin Fizz,1
8092,User19209,Cuba Libre,1
8093,User486,Martini,2
8094,User13522,Imperial Fizz,2
8095,User5098,Horse’s Neck,5
8096,User13894,Martini,3
8097,User11593,Godfather,4
8098,User14326,EL Diablo,4
8099,User9397,Miami Beach,1
8100,User648,Vodka & Tonic,5
8101,User18376,Salty Dog,2
8102,User8640,EL Diablo,3
8103,User13495,Gin Fizz,1
8104,User7416,Brave Bull,2
8105,User18366,Harvard Cooler,3
8106,User12991,Cosmopolitan,4
8107,User10612,Vodka Gimlet,2
8108,User6199,Singapore Sling,2
8109,User2330,EL Diablo,3
8110,User1864,Moscow Mule,2
8111,User10149,Silk Stockings,3
8112,User8685,Tom Collins,5
8113,User12978,Silk Stockings,1
8114,User9004,Chi-Chi,1
8115,User6241,Black Russian,3
8116,User12598,Brave Bull,2
8117,User6251,Sidecar,1
8118,User4814,Miami Beach,3
8119,User3314,Screwdriver,5
8120,User307,Imperial Fizz,1
8121,User3289,Long Island Ice Tea,4
8122,User12358,Godfather,5
8123,User11433,Dirty Mother,5
8124,User9295,Long Island Ice Tea,5
8125,User9099,EL Diablo,5
8126,User7495,Godfather,3
8127,User18172,Tom Collins,5
8128,User12139,Zombie,5
8129,User3753,Miami Beach,5
8130,User10266,Miami Beach,2
8131,User12791,Mojito,3
8132,User9354,Manhattan,4
8133,User10821,Horse’s Neck,2
8134,User9837,Screwdriver,2
8135,User3108,Sex on the Beach,5
8136,User687,Mockingbird,2
8137,User3415,Gin Fizz,3
8138,User9118,Bloody Mary,2
8139,User17086,Mojito,1
8140,User14634,Zombie,1
8141,User8619,Salty Dog,2
8142,User12520,Mai-Tai,2
8143,User10381,Zombie,4
8144,User14472,Tequila Sunset,5
8145,User3367,Screwdriver,1
8146,User14231,Mai-Tai,1
8147,User16026,Long Island Ice Tea,5
8148,User1969,Negroni,2
8149,User9295,Tequila Sunset,4
8150,User18725,Mai-Tai,2
8151,User10059,Zombie,4
8152,User3396,Havana Beach,3
8153,User9922,Martini,4
8154,User15219,Havana Beach,3
8155,User2247,EL Diablo,5
8156,User8474,Stinger,2
8157,User16684,New York,3
8158,User13078,Long Island Ice Tea,2
8159,User9803,Brooklyn,3
8160,User5344,Salty Dog,4
8161,User18905,Tequila Sunset,3
8162,User5042,Miami Beach,4
8163,User2491,Vodka & Tonic,5
8164,User12850,Cuba Libre,1
8165,User8914,Mockingbird,4
8166,User13615,Cosmopolitan,5
8167,User362,Dirty Mother,5
8168,User14745,Mojito,1
8169,User289,Martini Sweet,1
8170,User12892,Mai-Tai,4
8171,User14244,Brave Bull,4
8172,User14857,Silk Stockings,3
8173,User7933,John Collins,1
8174,User13519,Black Russian,4
8175,User11702,Mojito,5
8176,User11625,Brave Bull,2
8177,User6709,Havana Beach,5
8178,User10129,Tom Collins,3
8179,User19603,Blue Hawaii,3
8180,User19183,John Collins,4
8181,User4924,Old Fashioned,2
8182,User15116,Tom Collins,5
8183,User18794,EL Diablo,2
8184,User11714,Vodka Gimlet,5
8185,User19172,Dirty Mother,2
8186,User12676,Mockingbird,5
8187,User7327,Blue Hawaii,3
8188,User6862,Imperial Fizz,5
8189,User15661,Harvard Cooler,3
8190,User587,John Collins,5
8191,User6782,Zombie,5
8192,User15042,Silk Stockings,2
8193,User6421,Moscow Mule,4
8194,User8410,Cherry Blossom,5
8195,User8944,Stinger,1
8196,User3789,Godfather,2
8197,User14631,Blue Hawaii,3
8198,User3512,Brooklyn,4
8199,User17706,Cuba Libre,2
8200,User14255,EL Diablo,4
8201,User12570,New York,4
8202,User10839,Miami Beach,5
8203,User16833,New York,5
8204,User6798,Cosmopolitan,4
8205,User16413,Miami Beach,1
8206,User4473,Cherry Blossom,4
8207,User14501,Sex on the Beach,2
8208,User12561,French Connection,3
8209,User6715,Zombie,5
8210,User4453,Sidecar,3
8211,User15960,EL Diablo,3
8212,User8770,New York,3
8213,User11101,Moscow Mule,4
8214,User11384,Vodka Gimlet,3
8215,User6588,Blue Hawaii,4
8216,User90,Tom Collins,2
8217,User12313,Mojito,3
8218,User8064,John Collins,5
8219,User481,Zombie,5
8220,User2487,Brave Bull,2
8221,User3420,Mockingbird,4
8222,User9004,Chi-Chi,1
8223,User14009,Margarita,5
8224,User19089,Harvard Cooler,2
8225,User19649,Sidecar,3
8226,User493,Mai-Tai,5
8227,User19680,Stinger,1
8228,User6329,Tom Collins,2
8229,User13445,Martini,3
8230,User16640,Sidecar,4
8231,User4352,Long Island Ice Tea,1
8232,User14613,Screwdriver,4
8233,User8375,Dirty Mother,1
8234,User76,Dirty Mother,4
8235,User14942,Chi-Chi,2
8236,User3388,Mockingbird,5
8237,User1138,French Connection,1
8238,User17263,Singapore Sling,3
8239,User15325,Silk Stockings,3
8240,User50,EL Diablo,5
8241,User2599,Tom Collins,2
8242,User13516,Cosmopolitan,4
8243,User5616,Harvard Cooler,3
8244,User11992,John Collins,1
8245,User6177,Miami Beach,2
8246,User4329,Screwdriver,4
8247,User916,Singapore Sling,3
8248,User969,Tequila Martini,2
8249,User19579,Screwdriver,5
8250,User8622,Mockingbird,4
8251,User18404,Earthquake,2
8252,User2791,John Collins,2
8253,User18510,Dirty Mother,4
8254,User17546,Harvard Cooler,1
8255,User9832,Dirty Mother,3
8256,User10561,Long Island Ice Tea,1
8257,User3501,Horse’s Neck,4
8258,User5124,Havana Beach,2
8259,User17188,Bloody Mary,3
8260,User14632,Sidecar,5
8261,User12576,Black Russian,5
8262,User16456,Black Russian,5
8263,User16685,Cherry Blossom,4
8264,User18218,Sidecar,5
8265,User12128,Gin & Tonic,2
8266,User11403,Miami Beach,4
8267,User1176,Vodka & Tonic,5
8268,User9665,Tom Collins,5
8269,User44,Brave Bull,2
8270,User79,Miami Beach,5
8271,User15115,Singapore Sling,2
8272,User11837,Mojito,4
8273,User6172,Cherry Blossom,4
8274,User14108,New York,5
8275,User306,Chi-Chi,1
8276,User7193,Harvard Cooler,1
8277,User8441,Salty Dog,3
8278,User4208,Earthquake,4
8279,User1770,Manhattan,3
8280,User240,Negroni,5
8281,User4651,Negroni,5
8282,User13101,Earthquake,5
8283,User6118,Stinger,4
8284,User8154,Mojito,5
8285,User19366,Cuba Libre,3
8286,User13709,Cherry Blossom,5
8287,User17298,Long Island Ice Tea,2
8288,User8364,Cuba Libre,3
8289,User9520,Salty Dog,4
8290,User14203,Negroni,5
8291,User8703,Harvard Cooler,5
8292,User17714,Havana Beach,4
8293,User4185,Horse’s Neck,2
8294,User18409,Mojito,3
8295,User10788,EL Diablo,2
8296,User12390,Tequila Sunset,3
8297,User1167,Singapore Sling,2
8298,User6283,Vodka Gimlet,4
8299,User11434,Margarita,2
8300,User11241,Mai-Tai,5
8301,User1656,Mockingbird,5
8302,User12803,Earthquake,2
8303,User16786,Bloody Mary,4
8304,User14761,Sidecar,3
8305,User15853,Sidecar,2
8306,User11050,John Collins,2
8307,User5670,Mai-Tai,5
8308,User6082,Stinger,1
8309,User16277,Margarita,5
8310,User2027,Imperial Fizz,2
8311,User16274,Cosmopolitan,1
8312,User16191,Long Island Ice Tea,3
8313,User5997,Tom Collins,5
8314,User5820,Gin & Tonic,4
8315,User3372,New York,2
8316,User15208,Godfather,1
8317,User18789,Mockingbird,2
8318,User16806,Martini,2
8319,User3789,Godfather,2
8320,User5242,Harvard Cooler,1
8321,User4846,Havana Beach,5
8322,User9192,Tom Collins,4
8323,User15985,Martini,2
8324,User9057,Gin & Tonic,2
8325,User13555,Horse’s Neck,2
8326,User7301,Mockingbird,4
8327,User6850,Tequila Martini,3
8328,User1078,Old Fashioned,1
8329,User5536,Chi-Chi,1
8330,User3684,Gin & Tonic,2
8331,User12676,Mockingbird,5
8332,User8473,Dirty Mother,5
8333,User14927,Brooklyn,1
8334,User486,Martini,2
8335,User11644,Moscow Mule,3
8336,User6254,Stinger,1
8337,User16245,Zombie,4
8338,User5457,John Collins,1
8339,User7237,Cosmopolitan,5
8340,User18420,Miami Beach,4
8341,User10554,Gin Fizz,4
8342,User10614,Mockingbird,3
8343,User3918,Gin Fizz,5
8344,User2966,Tom Collins,1
8345,User19086,Mojito,4
8346,User12140,Earthquake,2
8347,User5696,Zombie,4
8348,User491,New York,3
8349,User11529,Black Russian,5
8350,User19430,Black Russian,1
8351,User4667,John Collins,4
8352,User4946,New York,3
8353,User11339,Tom Collins,1
8354,User18172,Martini,5
8355,User17185,Cosmopolitan,1
8356,User9746,Cuba Libre,5
8357,User2167,Chi-Chi,3
8358,User8469,Vodka Gimlet,4
8359,User14489,Silk Stockings,3
8360,User14446,Screwdriver,4
8361,User19169,Martini Sweet,4
8362,User15452,Blue Hawaii,1
8363,User172,Dirty Mother,1
8364,User10025,Brave Bull,5
8365,User7016,Manhattan,3
8366,User1026,Manhattan,3
8367,User8922,Imperial Fizz,1
8368,User15107,Salty Dog,2
8369,User17450,Miami Beach,2
8370,User4969,Horse’s Neck,5
8371,User14738,Vodka Gimlet,5
8372,User16258,Cuba Libre,5
8373,User12352,Moscow Mule,5
8374,User18404,Earthquake,2
8375,User4639,Bloody Mary,3
8376,User6900,Long Island Ice Tea,4
8377,User15002,Black Russian,2
8378,User318,French Connection,4
8379,User6433,Black Russian,5
8380,User3275,Cherry Blossom,4
8381,User2343,Cuba Libre,1
8382,User8045,Bloody Mary,3
8383,User13981,Zombie,3
8384,User11041,John Collins,3
8385,User5877,Salty Dog,2
8386,User8613,Tequila Sunrise,2
8387,User14413,EL Diablo,5
8388,User5981,Sidecar,2
8389,User13648,Manhattan,1
8390,User11545,Tequila Martini,3
8391,User15251,Gin & Tonic,1
8392,User17933,Martini,4
8393,User15205,Cosmopolitan,5
8394,User1328,Tom Collins,2
8395,User10476,French Connection,2
8396,User3112,Salty Dog,5
8397,User7739,Brooklyn,5
8398,User8766,Tequila Martini,2
8399,User19346,Tequila Sunset,3
8400,User4554,Tom Collins,3
8401,User11113,Gin Fizz,5
8402,User739,Tequila Martini,3
8403,User10485,Long Island Ice Tea,1
8404,User18190,Tequila Sunrise,5
8405,User19611,Tequila Sunset,5
8406,User17266,Silk Stockings,3
8407,User13032,Screwdriver,5
8408,User14290,Stinger,5
8409,User18962,Black Russian,2
8410,User13011,Tequila Sunrise,1
8411,User14663,Tom Collins,5
8412,User16466,Mojito,4
8413,User12561,French Connection,3
8414,User6792,Singapore Sling,4
8415,User1453,Godfather,3
8416,User16658,Stinger,3
8417,User587,Bloody Mary,3
8418,User10970,Imperial Fizz,3
8419,User13542,Martini Sweet,2
8420,User10588,Blue Hawaii,4
8421,User16149,Manhattan,3
8422,User14387,Moscow Mule,3
8423,User13824,Godfather,3
8424,User17464,Cosmopolitan,4
8425,User18932,Bloody Mary,3
8426,User10655,Gin Fizz,1
8427,User12690,Horse’s Neck,2
8428,User10959,Martini,3
8429,User1545,Tom Collins,1
8430,User1147,Vodka & Tonic,3
8431,User9846,Tequila Sunrise,1
8432,User3678,Havana Beach,2
8433,User2322,Chi-Chi,5
8434,User13109,Margarita,2
8435,User17981,Negroni,5
8436,User1001,Moscow Mule,4
8437,User4923,Cuba Libre,4
8438,User904,Tom Collins,2
8439,User17887,Tequila Martini,3
8440,User9526,Dirty Mother,5
8441,User15044,Black Russian,4
8442,User14255,Martini Sweet,3
8443,User4410,Zombie,1
8444,User19025,Sidecar,2
8445,User10882,Mai-Tai,4
8446,User1872,Blue Hawaii,4
8447,User17258,Gin & Tonic,1
8448,User13154,Mojito,1
8449,User16869,Brave Bull,3
8450,User1184,Horse’s Neck,1
8451,User700,Miami Beach,4
8452,User16191,Tequila Sunset,1
8453,User974,Brooklyn,5
8454,User14133,Dirty Mother,4
8455,User3084,Singapore Sling,3
8456,User10697,Havana Beach,3
8457,User14213,Mockingbird,3
8458,User516,Margarita,3
8459,User17243,French Connection,1
8460,User5677,Sex on the Beach,2
8461,User2505,Manhattan,5
8462,User854,French Connection,4
8463,User18624,Bloody Mary,4
8464,User15128,Mockingbird,4
8465,User1943,Zombie,1
8466,User12976,Horse’s Neck,3
8467,User10910,Old Fashioned,2
8468,User3903,Blue Hawaii,1
8469,User2192,Brave Bull,4
8470,User6277,Havana Beach,4
8471,User15793,Salty Dog,4
8472,User393,Brooklyn,1
8473,User7743,Gin & Tonic,3
8474,User3165,Brave Bull,4
8475,User15140,Cosmopolitan,1
8476,User4671,French Connection,5
8477,User6956,Stinger,2
8478,User9887,Tom Collins,4
8479,User15985,Martini,2
8480,User14387,Cherry Blossom,2
8481,User18484,Martini,1
8482,User11522,Imperial Fizz,1
8483,User4959,Margarita,1
8484,User1720,Earthquake,2
8485,User17900,Martini,4
8486,User17464,Tequila Sunset,2
8487,User6132,Tom Collins,1
8488,User11389,Martini,1
8489,User2966,Havana Beach,3
8490,User10351,Cherry Blossom,1
8491,User9298,Sidecar,5
8492,User11048,Sex on the Beach,5
8493,User6850,Tequila Martini,3
8494,User7561,Brooklyn,1
8495,User16386,French Connection,1
8496,User19470,Chi-Chi,2
8497,User17617,Margarita,4
8498,User17255,Brooklyn,3
8499,User8613,Martini,2
8500,User2267,Harvard Cooler,4
8501,User11699,Miami Beach,4
8502,User5403,Long Island Ice Tea,2
8503,User16621,French Connection,3
8504,User17016,EL Diablo,4
8505,User12751,Mockingbird,2
8506,User18698,Vodka Gimlet,3
8507,User17252,Gin Fizz,2
8508,User1199,Black Russian,5
8509,User15348,Singapore Sling,5
8510,User11514,Brooklyn,2
8511,User19430,Black Russian,1
8512,User9202,Cosmopolitan,3
8513,User15740,Screwdriver,1
8514,User10415,Cherry Blossom,1
8515,User13326,Sex on the Beach,3
8516,User5086,Chi-Chi,2
8517,User9271,Earthquake,4
8518,User18108,Mockingbird,1
8519,User1746,Silk Stockings,2
8520,User15812,Tom Collins,4
8521,User16711,Black Russian,4
8522,User1614,Mojito,2
8523,User7394,Blue Hawaii,3
8524,User10748,Negroni,5
8525,User18008,Brave Bull,2
8526,User9339,Sidecar,4
8527,User1115,French Connection,1
8528,User18687,Margarita,5
8529,User1626,Long Island Ice Tea,2
8530,User10052,Earthquake,5
8531,User3438,Mockingbird,4
8532,User8115,Havana Beach,2
8533,User5336,Dirty Mother,5
8534,User756,Black Russian,5
8535,User9184,Gin & Tonic,4
8536,User9769,Singapore Sling,2
8537,User13283,Old Fashioned,2
8538,User18709,Vodka & Tonic,5
8539,User15207,Screwdriver,5
8540,User18798,Mai-Tai,5
8541,User7705,EL Diablo,4
8542,User17175,Brave Bull,2
8543,User4451,Martini Sweet,2
8544,User19788,Margarita,5
8545,User11868,Tequila Sunset,5
8546,User6692,Cosmopolitan,5
8547,User6487,Margarita,5
8548,User4095,Martini Sweet,2
8549,User11602,Bloody Mary,4
8550,User17424,Singapore Sling,1
8551,User3526,Old Fashioned,5
8552,User294,Salty Dog,4
8553,User1308,Bloody Mary,4
8554,User13538,Brooklyn,3
8555,User7009,Screwdriver,3
8556,User9912,Harvard Cooler,2
8557,User2584,French Connection,1
8558,User3398,Manhattan,5
8559,User6764,Silk Stockings,5
8560,User16302,Sex on the Beach,5
8561,User7950,Negroni,5
8562,User18747,Brooklyn,4
8563,User6780,EL Diablo,3
8564,User9734,Salty Dog,5
8565,User18268,John Collins,4
8566,User3945,Cosmopolitan,3
8567,User11369,Brave Bull,5
8568,User4308,Gin & Tonic,5
8569,User18193,Vodka & Tonic,2
8570,User12059,Vodka & Tonic,3
8571,User11044,French Connection,1
8572,User14651,Cherry Blossom,3
8573,User12576,Black Russian,5
8574,User16185,Earthquake,4
8575,User18893,Vodka Gimlet,2
8576,User7628,Cuba Libre,3
8577,User14663,Tom Collins,5
8578,User7626,Cosmopolitan,2
8579,User12950,Zombie,4
8580,User16194,Chi-Chi,2
8581,User7501,New York,4
8582,User3791,Vodka & Tonic,3
8583,User13013,Martini Sweet,4
8584,User18468,Manhattan,2
8585,User7527,Long Island Ice Tea,5
8586,User14137,Tequila Martini,2
8587,User11579,Horse’s Neck,4
8588,User3567,Blue Hawaii,2
8589,User19482,Long Island Ice Tea,5
8590,User12419,Zombie,1
8591,User19962,Cherry Blossom,4
8592,User14105,Bloody Mary,5
8593,User9272,Blue Hawaii,3
8594,User5256,Negroni,4
8595,User3727,Brooklyn,4
8596,User8408,Gin & Tonic,1
8597,User687,Mockingbird,2
8598,User1840,Margarita,1
8599,User97,Vodka Gimlet,1
8600,User1289,Martini Sweet,4
8601,User17824,French Connection,3
8602,User6454,Salty Dog,1
8603,User10901,Long Island Ice Tea,5
8604,User12526,Negroni,2
8605,User6593,Martini Sweet,3
8606,User10051,Dirty Mother,4
8607,User18687,Margarita,5
8608,User6454,Horse’s Neck,5
8609,User4491,French Connection,5
8610,User2699,Havana Beach,2
8611,User6234,Stinger,3
8612,User12317,Blue Hawaii,2
8613,User12777,Gin Fizz,5
8614,User3399,Singapore Sling,1
8615,User15786,Tequila Sunset,2
8616,User15728,Stinger,1
8617,User11268,Old Fashioned,1
8618,User1710,New York,1
8619,User17033,Brave Bull,2
8620,User7467,Earthquake,4
8621,User14403,Vodka & Tonic,2
8622,User9683,Mojito,5
8623,User968,Cosmopolitan,1
8624,User129,Horse’s Neck,5
8625,User3795,Tom Collins,4
8626,User14042,Havana Beach,4
8627,User6125,Martini Sweet,5
8628,User13152,Martini,5
8629,User7024,Brooklyn,5
8630,User19329,Horse’s Neck,1
8631,User1897,EL Diablo,3
8632,User13538,Brooklyn,3
8633,User16026,Silk Stockings,1
8634,User166,Earthquake,4
8635,User16360,Mojito,3
8636,User2174,Dirty Mother,3
8637,User9294,Zombie,3
8638,User5131,Bloody Mary,1
8639,User5445,Vodka & Tonic,2
8640,User16391,Imperial Fizz,3
8641,User14496,Earthquake,2
8642,User7550,Earthquake,2
8643,User1153,Gin & Tonic,4
8644,User14474,Negroni,3
8645,User8049,Imperial Fizz,3
8646,User15839,Stinger,4
8647,User4125,Tequila Martini,2
8648,User8145,Imperial Fizz,5
8649,User11113,Cosmopolitan,3
8650,User11464,Bloody Mary,2
8651,User13601,Tom Collins,4
8652,User12429,Brooklyn,1
8653,User6771,Long Island Ice Tea,4
8654,User8412,Earthquake,4
8655,User15844,Horse’s Neck,2
8656,User6745,Salty Dog,3
8657,User11690,Tom Collins,3
8658,User18544,Zombie,3
8659,User11392,John Collins,3
8660,User5725,French Connection,4
8661,User9922,Martini,4
8662,User12712,EL Diablo,3
8663,User6234,EL Diablo,1
8664,User17833,Cuba Libre,5
8665,User5673,French Connection,1
8666,User6430,Mojito,3
8667,User6743,Margarita,1
8668,User19225,Singapore Sling,4
8669,User5002,Moscow Mule,2
8670,User15128,Earthquake,5
8671,User5138,Blue Hawaii,3
8672,User957,Brave Bull,2
8673,User19452,Godfather,5
8674,User19025,Sidecar,2
8675,User13637,Godfather,4
8676,User10554,Gin Fizz,4
8677,User10176,Stinger,5
8678,User14255,Martini Sweet,3
8679,User16046,Tequila Sunrise,3
8680,User7182,Stinger,3
8681,User8850,Tom Collins,4
8682,User11631,Cherry Blossom,5
8683,User14255,EL Diablo,4
8684,User8099,Dirty Mother,5
8685,User12419,Zombie,1
8686,User3836,Godfather,1
8687,User7647,Blue Hawaii,2
8688,User4492,Horse’s Neck,2
8689,User19262,Mojito,3
8690,User8293,Mockingbird,2
8691,User8696,Horse’s Neck,3
8692,User8606,Zombie,5
8693,User1213,Gin & Tonic,3
8694,User1111,Mojito,5
8695,User16576,Martini Sweet,5
8696,User4516,Brave Bull,5
8697,User4874,Tequila Martini,1
8698,User10152,Mojito,4
8699,User16863,Vodka Gimlet,3
8700,User10414,French Connection,5
8701,User5532,Mai-Tai,3
8702,User17808,Chi-Chi,5
8703,User18668,Bloody Mary,1
8704,User15980,Old Fashioned,4
8705,User8255,Gin Fizz,4
8706,User3986,Mockingbird,5
8707,User10384,Horse’s Neck,2
8708,User9776,Old Fashioned,1
8709,User5895,Cuba Libre,5
8710,User524,Silk Stockings,5
8711,User14660,John Collins,2
8712,User19611,Mai-Tai,4
8713,User14127,Tequila Sunrise,5
